mode,query_id,recommended,relevant,candidate_union_size,disease,strict,symptom,bm25,dense,prior,precision@5,recall@5,hit@5,ndcg@5,precision@10,recall@10,hit@10,ndcg@10,precision@20,recall@20,hit@20,ndcg@20,mrr,stage_hit_disease,stage_hit_strict,stage_hit_symptom,stage_hit_bm25,stage_hit_dense,stage_hit_prior,stage_hit_union
label_core_rerank,half2_disease_drug_reaction_0011,,halcinonide | lokara | u-cort,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_core_rerank,half2_disease_fungal_infection_0012,doxycycline | prednisone | metronidazole | nystatin / triamcinolone | azithromycin | rocephin | acidophilus | methenamine | ceftriaxone | naftifine | zyvox | linezolid | methotrexate | nizoral topical | naftin | mycolog ii | hiprex | lactobacillus acidophilus | fluconazole | clindamycin,alcortin a | dermazene | halcinonide | hydrocortisone / iodoquinol | lokara | u-cort | vytone,160,160,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_core_rerank,half2_disease_gastroenteritis_0013,lorazepam | gabapentin | ativan | amitriptyline | sumatriptan | opium | ondansetron | zofran | dimenhydrinate | cholestyramine | doxycycline | alosetron | dramamine | promethazine | emend | aprepitant | lotronex | loperamide | marezine | nortriptyline,avibactam / ceftazidime | avycaz | azactam | ertapenem | tygacil | vancocin hcl pulvules,145,145,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_core_rerank,half2_disease_gerd_0014,aciphex | rabeprazole | calcium carbonate / simethicone | prevacid | axid ar | nexium 24hr | prilosec otc | aluminum hydroxide / magnesium hydroxide / simethicone | nizatidine | protonix iv | omeprazole / sodium bicarbonate | axid | mylanta | ranitidine | zegerid | pepcid ac chewable tablets | dexlansoprazole | lansoprazole | zantac | kapidex,aciphex | aciphex sprinkle | almacone | aluminum hydroxide | aluminum hydroxide / magnesium carbonate | aluminum hydroxide / magnesium hydroxide / simethicone | amphojel | axid ar | calcium carbonate / famotidine / magnesium hydroxide | calcium carbonate / magnesium hydroxide / simethicone | cimetidine | dexilant | dexlansoprazole | di-gel | dual action complete | duo fusion | esomeprazole | famotidine | gelusil | heartburn relief | lansoprazole | metoclopramide | mi-acid | milantex | mintox | mylanta coat & cool | mylanta maximum strength | mylanta tonight | nexium | nexium 24hr | nexium iv | nizatidine | omeprazole | omeprazole / sodium bicarbonate | pantoprazole | pepcid | pepcid ac | pepcid ac chewable tablets | pepcid complete | pepcid oral suspension | prevacid | prevacid otc | prevacid solutab | prilosec | prilosec otc | protonix | protonix iv | rabeprazole | reglan | rulox | tagamet hb | zegerid | zegerid otc,45,45,0,0,0,0,0,0.8,0.07547169811320754,1.0,0.8304198973631919,0.9,0.16981132075471697,1.0,0.8899541168509598,0.7,0.2641509433962264,1.0,0.7517290419469081,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half2_disease_heart_attack_0015,propranolol | verapamil | nitro-bid | aspirin | epinephrine | nitroglycerin | enoxaparin | lovenox | atenolol | nadolol | corgard | angiomax | dalteparin | bayer aspirin extra strength plus | fragmin | streptokinase | bivalirudin | warfarin | plavix | metoprolol,activase | alteplase | anacin | benazepril | clopidogrel | diovan | innopran xl | inspra | lisinopril | micardis | perindopril | plavix | prinivil | qbrelis | ramipril | trandolapril | wegovy | zestril,90,90,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05555555555555555,1.0,0.03515734407450262,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half2_disease_hypertension_0016,tadalafil | propranolol | sildenafil | dextroamphetamine | dexedrine | spironolactone | azor | amlodipine / olmesartan | clonidine | modafinil | amlodipine / hydrochlorothiazide / valsartan | exforge hct | avalide | verapamil | armodafinil | travoprost | hydrochlorothiazide / irbesartan | provigil | nuvigil | benicar,accupril | accuretic | acebutolol | adalat cc | afeditab cr | aldactazide | aldoril | aliskiren | aliskiren / hydrochlorothiazide | altace | amiloride / hydrochlorothiazide | amlodipine / benazepril | amlodipine / celecoxib | amlodipine / hydrochlorothiazide / olmesartan | amlodipine / hydrochlorothiazide / valsartan | amlodipine / olmesartan | amlodipine / perindopril | amlodipine / telmisartan | amlodipine / valsartan | apresoline | aquazide h | atacand | atacand hct | atenolol / chlorthalidone | avalide | avapro | azilsartan medoxomil | azilsartan medoxomil / chlorthalidone | azor | benazepril | benazepril / hydrochlorothiazide | bendroflumethiazide / nadolol | benicar | benicar hct | betaxolol | bisoprolol | bisoprolol / hydrochlorothiazide | bystolic | candesartan | candesartan / hydrochlorothiazide | captopril | captopril / hydrochlorothiazide | cardene iv | cardizem cd | cardizem la | cardura | carospir | cartia xt | catapres | catapres-tts | chlorothiazide | chlorthalidone | clevidipine | cleviprex | conjupri | corzide | corzide 40/5 | corzide 80 / 5 | cozaar | demadex | dilacor xr | dilt-xr | diltia xt | diltiazem | diltzac | diovan | diovan hct | diuril | doxazosin | dutoprol | dyazide | edarbi | edarbyclor | enalapril | enalapril / hydrochlorothiazide | epaned | eplerenone | eprosartan | esmolol | exforge | exforge hct | felodipine | fosinopril | fosinopril / hydrochlorothiazide | furosemide | guanabenz | hydralazine | hydrochlorothiazide | hydrochlorothiazide / irbesartan | hydrochlorothiazide / lisinopril | hydrochlorothiazide / losartan | hydrochlorothiazide / methyldopa | hydrochlorothiazide / metoprolol | hydrochlorothiazide / moexipril | hydrochlorothiazide / olmesartan | hydrochlorothiazide / quinapril | hydrochlorothiazide / spironolactone | hydrochlorothiazide / telmisartan | hydrochlorothiazide / triamterene | hydrochlorothiazide / valsartan | hytrin | hyzaar | indapamide | innopran xl | inspra | irbesartan | isradipine | labetalol | lasix | levamlodipine | lisinopril | lopressor hct | losartan | lotensin | lotensin hct | lotrel | matzim la | maxzide | mecamylamine | methyldopa | metolazone | micardis | micardis hct | microzide | minipress | moexipril | nebivolol | nebivolol / valsartan | nexiclon xr | nicardipine | nifedipine | nisoldipine | olmesartan | perindopril | pindolol | prazosin | prestalia | prinivil | procardia xl | qbrelis | quinapril | ramipril | sular | tarka | taztia xt | tekturna | tekturna hct | telmisartan | tenoretic | tenoretic 100 | tenoretic 50 | terazosin | tiazac | torsemide | trandate | trandolapril | trandolapril / verapamil | tribenzor | twynsta | valsartan | vaseretic | vasotec | vecamyl | zaroxolyn | zestoretic | zestril | ziac,275,275,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.011976047904191617,1.0,0.1427951440361373,0.35,0.041916167664670656,1.0,0.2738690424715029,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half2_disease_hypothyroidism_0017,thyroid desiccated | westhroid | cenestin | estropipate | conjugated estrogens | armour thyroid | premarin | thyquidity | calcifediol | rayaldee | estradiol | esterified estrogens | tirosint | doxorubicin | levothyroxine | synthroid | cytomel | nature-throid | liothyronine | calcitriol,armour thyroid | cytomel | euthyrox | levothyroxine | levoxyl | liothyronine | nature-throid | np thyroid | synthroid | tirosint | tirosint-sol | triostat | unithroid | westhroid | wp thyroid,61,61,0,0,0,0,0,0.2,0.06666666666666667,1.0,0.21398626473452753,0.2,0.13333333333333333,1.0,0.21726071285222984,0.4,0.5333333333333333,1.0,0.4181694401629103,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half2_disease_impetigo_0018,cefadroxil | retapamulin | altabax | mupirocin | cefuroxime | ozenoxacin | ammoniated mercury | sulconazole,alcortin a | azactam | baxdela | cefazolin | cefotan | cefotetan | cefoxitin | ceftaroline | cleocin hcl | cleocin pediatric | cleocin phosphate | clindamycin | delafloxacin | flagyl | linezolid | nafcillin | nuzyra | omadacycline | oxacillin | penicillin g potassium | piperacillin / tazobactam | telavancin | tygacil | vibativ | vytone | zosyn | zyvox,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_core_rerank,half2_disease_malaria_0019,doxycycline | lithium | chlorpromazine | allopurinol | clindamycin | artemether / lumefantrine | coartem | divalproex sodium | fansidar | halofantrine | daraprim | stavzor | halfan | pyrimethamine / sulfadoxine | pyrimethamine | depakote er | thorazine | hydroxychloroquine | depakote | risperdal,hydroxychloroquine | plaquenil,34,34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,1.0,0.14434031438272124,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half2_disease_migraine_0020,clonazepam | klonopin | propranolol | rizatriptan | treximet | lamotrigine | gabapentin | naproxen / sumatriptan | amitriptyline | relpax | maxalt | eletriptan | acetaminophen / butalbital / caffeine | frovatriptan | sumatriptan | bupropion | aspirin / butalbital / caffeine | diclofenac | frova | maxalt-mlt,acetaminophen / aspirin / caffeine | almotriptan | amerge | anacin advanced headache formula | aspirin / caffeine / dihydrocodeine | backaid inflammatory pain formula | botox | cafergot | caffeine / ergotamine | cambia | celecoxib | cyproheptadine | d.h.e. 45 | diclofenac | dihydroergotamine | eletriptan | elyxyb | ergomar | ergotamine | excedrin | excedrin migraine | fortabs | frova | frovatriptan | genace | goody's extra strength | goody's headache powders | imitrex | imitrex statdose | innopran xl | lasmiditan | maxalt | maxalt-mlt | migranal | naproxen / sumatriptan | naratriptan | nurtec odt | onabotulinumtoxina | onzetra xsail | qudexy xr | relpax | reyvow | rimegepant | rizatriptan | sumatriptan | topamax | tosymra | treximet | trokendi xr | trudhesa | ubrelvy | ubrogepant | zembrace symtouch | zolmitriptan | zomig | zomig-zmt,179,179,0,0,0,0,0,0.4,0.03571428571428571,1.0,0.27727342735504823,0.4,0.07142857142857142,1.0,0.31298349214690074,0.55,0.19642857142857142,1.0,0.45050208265734054,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half2_disease_osteoarthristis_0021,doxycycline | ibuprofen | naproxen | cephalexin | triamcinolone | flanax pain reliever | bactrim | sulfamethoxazole / trimethoprim | oxybutynin | avelox | moxifloxacin | doxy 100 | sucralfate | ditropan xl | aleve | ciprofloxacin | naprosyn | levofloxacin | bactrim ds | levaquin,aflaxen | amlodipine / celecoxib | anaprox | anaprox-ds | arthrotec | bioflavonoids | biofreeze | capsaicin / diclofenac | cataflam | chondroitin / glucosamine | chondroitin / glucosamine / methylsulfonylmethane | clinoril | cosamin ds | daypro | dermacinrx lexitral pharmapak | diclofenac | diclofenac / menthol | diclofenac / misoprostol | diclostream | diclotral pak | diflunisal | dolobid | durolane | ec-naprosyn | esomeprazole / naproxen | etodolac | euflexxa | feldene | fenoprofen | fenortho | flexall | flurbiprofen | gelsyn-3 | glucoten | gold bond medicated maximum strength foot | hyalgan | hyaluronan | hylan g-f 20 | hymovis | ibu-200 | icy hot advanced relief pain relief patch | icy hot extra strength | icy hot medicated spray | icy hot vanishing scent pain relieving gel | indocin sr | lidamantle | lidocaine | limbrel | meclofenamate | meloxicam | mobic | monovisc | nabumetone | nalfon | naprelan | naprosyn | nuprin | optiflex complete | orthovisc | osteo bi-flex | osteo bi-flex advanced | oxaprozin | pennsaid | piroxicam | prialt | salsalate | sodium hyaluronate | supartz | supartz fx | synvisc | synvisc-one | tolmetin | vimovo | voltaren | voltaren arthritis pain gel | xrylix | zilretta | zorvolex,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01282051282051282,1.0,0.03406297225598251,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half2_disease_paralysis_brain_hemorrhage_0022,clonazepam | methylphenidate | clomipramine | aspirin | nimotop | nimodipine | warfarin | plavix | clopidogrel | acetazolamide | dichlorphenamide | apixaban | eliquis | aspirin / dipyridamole | aggrenox | pravastatin | alteplase | activase,nimodipine,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,0.3562071871080222,0.05,1.0,1.0,0.3562071871080222,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half2_disease_peptic_ulcer_diseae_0023,diclofenac | prednisone | chlordiazepoxide / clidinium | clonidine | librax | rabeprazole | atropine / hyoscyamine / phenobarbital / scopolamine | methylprednisolone | mesalamine | adalimumab | humira | cellcept | infliximab | omeprazole / sodium bicarbonate | remicade | mycophenolate mofetil | ranitidine | budesonide | hydrocortisone | pentasa,aciphex | aciphex sprinkle | belladonna | carafate | ceftolozane / tazobactam | cimetidine | esomeprazole | famotidine | flagyl | heartburn relief | hyoscyamine | lansoprazole | nexium | nexium 24hr | nexium iv | nizatidine | omeprazole | omeprazole / sodium bicarbonate | pepcid | pepcid ac | pepcid ac chewable tablets | pepcid oral suspension | prevacid | prevacid otc | prevacid solutab | prilosec | prilosec otc | rabeprazole | sucralfate | tagamet hb | zegerid,80,80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.03225806451612903,1.0,0.07839826897867533,0.1,0.06451612903225806,1.0,0.08695197096315589,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half2_disease_pneumonia_0024,doxycycline | prednisone | metronidazole | azithromycin | rocephin | dapsone | ceftriaxone | zyvox | linezolid | filgrastim | neupogen | fluconazole | clindamycin | tobramycin | ferralet 90 | xenleta | integra | oxymetholone | vancocin hcl | pyrimethamine,avibactam / ceftazidime | avycaz | azactam | baciim | bacitracin | baxdela | bicillin c-r | bicillin c-r 900/300 | cefazolin | cefiderocol | cefotan | cefotetan | cefoxitin | ceftaroline | ceftolozane / tazobactam | cilastatin / imipenem / relebactam | ertapenem | fetroja | flagyl | linezolid | nuzyra | omadacycline | oxacillin | penicillin g benzathine / procaine penicillin | penicillin g potassium | penicillin g sodium | piperacillin / tazobactam | procaine penicillin | recarbrio | teflaro | telavancin | tigecycline | tobi | tobramycin | tygacil | vibativ | xenleta | zerbaxa | zosyn | zyvox,132,132,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.05,1.0,0.1356854453911663,0.2,0.1,1.0,0.1586734168041107,0.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0
